Parcel,Region,Best Predictor,Best Predictor Rsquare,a,abin,d,PLbin,PLwei1,PLwei2,PLwei3,PLwei4,Gwei,Gbin,Coswei,Cosbin,SIbin,SIwei1,SIwei2,SIwei3,SIwei4,PTbin,PTwei1,PTwei2,PTwei3,PTwei4,MIwei,MIbin,Navnumhops,NavplMS,mfptwei,mfptbin,FGbin1,FGbin2,FGbin3,FGbin4,FGwei1,FGwei2,FGwei3,FGwei4
L_I5_A,Insula,Gwei,0.13693554463687382,0.11614213531374075,0.04153245579853438,0.04229600821000819,0.04153245579853435,0.05037892184782987,0.018507995052624862,0.0009341766655490108,0.0005506915554668066,0.13693554463687382,0.0,0.13656675896361475,0.006416730335791219,0.04345705708191446,0.024031085418536668,0.007374897585525932,0.05445036082167843,0.05081263773768536,3.167640753392762e-05,0.0037617689028942927,0.02132944448884248,3.8190974910140975e-07,0.021231304794467658,0.004844597077992131,0.007399449127701341,0.03848342690126638,0.036772668276133035,0.08940728546628161,0.042100028517196,0.03452916292104419,0.015647954870067086,1.301494441740847e-06,0.0016122561539537266,0.12772124090873746,0.12129462793236885,0.07280146372172705,0.02430267637643209
L_I5_B,Insula,Gwei,0.10197113877843346,0.061903501112801206,0.006404620920013487,0.05902023945715103,0.006404620920013487,0.024299474766719276,0.009904913063032372,0.0005098550609298816,0.0003120471075708101,0.10197113877843346,0.0,0.09603687392497219,0.0006331090135110102,0.0076128646250054185,0.006537995066709565,4.705084659965794e-05,0.058405855808729236,0.04818216220985897,0.00020260030081243295,0.0042621489937998145,0.01795296949158194,0.028947223914777796,0.01693532528691249,7.828957174875883e-05,0.000624419258651617,0.00656624907021856,0.04300878704714059,0.06999219200523943,0.015660025118948265,0.004013897244734726,0.00020768190299287433,0.0029095103738716373,0.005401807136283368,0.05740476872306908,0.04447233814931867,0.020485986615941518,0.0033501182197757987
L_I5_C,Insula,d,0.07775659457185766,0.008580919903199207,0.0012963252484843664,0.07775659457185766,0.0012963252484843664,0.0029924466486645302,0.0041268182385086165,0.00039995915541664973,0.0,0.02627361183674818,0.0,0.03983246136762197,0.0019247551306635473,0.0008524809533878759,0.0028872937642340263,0.000745508487223743,0.0187535908324048,0.022679503391647603,0.002123640540423564,0.01128974802246914,0.02548944014674244,0.0022574918307383075,0.007047216315420475,0.0005034224173003749,0.002113965840079403,0.0012174805420965215,0.053934853798412424,0.02390090203158719,0.0005427737169152618,0.0027067952836246434,0.005848958097265871,0.008518916825966826,0.00925108585386165,0.007603604343396839,0.005128869665310492,0.001148138451229811,0.0003099875886961572
L_I5_D,Insula,d,0.1930431381876356,0.009593081172089273,2.3935178069779276e-05,0.1930431381876356,2.3935178069779293e-05,0.002911950921552216,0.002137993108027422,5.083722478280914e-05,2.1663996290088578e-05,0.02891183113680909,0.0,0.06768066153086823,0.007040678159347071,0.0001779647863717048,0.0059906684216745765,0.004394049396772412,0.0026638497928569206,0.012187890256793083,0.008010244109080161,0.02545019361388465,0.023421784687464642,0.007684994307839887,0.0006650673561681113,0.09649329884522254,0.008259617727138917,2.3935178069779293e-05,0.17558414403016342,0.029907307145668558,0.0016796821578507115,0.0009720218303554324,0.0072687018632382186,0.018515405437663012,0.02175929203770004,0.007026097242752952,0.0016702597321255933,0.0026412091722662193,0.027453310812739974
R_TP1_A,Temporal Pole,MIwei,0.23344852533947333,0.02368158312563984,0.005019337063278418,0.17224834697643726,0.005019337063278416,8.564681578570089e-05,0.006784653891442774,0.0002488485772823166,6.818369817142406e-06,0.03972771279676075,0.0,0.03832063634158625,0.0042003404227563285,0.007890328020235328,0.0057620055321799925,0.02662921698123922,0.01850503392592097,0.034683292210970815,0.010433030220576895,0.008894028454694045,0.004369780516855457,0.0007418068503417569,0.003281551805912105,0.23344852533947333,0.005951731814096903,0.005019337063278416,0.15813377804143583,0.08276020744143062,0.01812922922944121,0.0018768795980801225,0.0008437153325910091,0.012723352357835324,0.016563632094666,0.02408672623807187,0.014934039707408059,0.0012219954636509536,0.08611984196047742
R_TP1_B,Temporal Pole,d,0.17103697781570334,0.035251155524582904,0.01681887145266287,0.17103697781570334,0.01681887145266287,0.024067981150699087,8.207194417709926e-06,0.002731363595055015,0.002494557561592949,0.04471312715974009,0.0,0.09884406414800317,0.012194342307922865,0.017809786161219587,0.02268190414396367,0.06560209494649615,0.03925267018651914,0.00027390339051479014,0.010168703510344058,0.00019750154857982763,0.00014637116153145424,0.004881087941621796,0.00972012539297737,0.1542008883389911,0.009852629865760326,0.01681887145266287,0.16917717943755675,0.06345722751493647,0.014943255820838533,0.018672268423260533,0.012015215846730196,0.0015068183207378938,0.0002061141771659093,0.04732260082528024,0.05131706631560626,0.01738889579518718,0.020492786054578157
R_TP1_C,Temporal Pole,NavplMS,0.08671632920956968,0.019372921590769903,0.027542813430235808,0.081426014180109,0.027542813430235808,0.05582135755241035,0.0077144727979489005,0.0005525676881054192,0.00045711076293476044,0.03703478694798567,0.0,0.06134109039734885,0.023863210570972074,0.02631133052923416,0.03240972621843132,0.06447318627192403,0.05559384332892742,0.0443915979764132,0.01988294377092986,0.0020562813791218247,1.6662810709539688e-09,1.8373588984445588e-05,0.0008757318297636683,0.08518998472098255,0.0207392445264526,0.027542813430235808,0.08671632920956968,0.041467112131059164,0.013001431669200699,0.03166024519857681,0.02280707780972482,0.006914587484497637,0.0036900203708304428,0.029062614684040033,0.04006565784464389,0.031174309473577227,0.0004289619164046468
R_TP1_D,Temporal Pole,NavplMS,0.0818502828727793,0.03099564531855144,0.022290576771802472,0.07767367712058627,0.022290576771802472,0.062106817077660206,0.007639096867571039,0.0005930606973355112,0.00048319169942142166,0.04781153665527648,0.0,0.06193134633157211,0.029344204278740335,0.019882671014403525,0.056940848560837996,0.08071820665020751,0.026970762674631672,0.02065657428439507,0.025903313614293193,0.0019317850095928219,3.2349182443569446e-05,8.027288378732657e-05,0.0004217633323349529,0.08083463026154164,0.026537665387325177,0.022290576771802472,0.0818502828727793,0.045848033386530276,0.0028522310000751445,0.029608651599119806,0.02646678079848286,0.010361357400104496,0.0062844528907703276,0.038645203212870294,0.04170028863135447,0.023420208241331408,0.0003781319942532036
R_TP1_E,Temporal Pole,NavplMS,0.098112093305479,0.057711652862996,0.025390199430564194,0.09535553767618957,0.025390199430564194,0.05477176757079632,0.01079195926667503,0.0015695833147615307,0.0011689798000486368,0.06329251942636108,0.0,0.0488481974703997,0.04217168111294111,0.022472197638038788,0.045846185090949135,0.08073467936760395,0.031773097885742854,8.345764842347077e-07,0.03967180909527614,0.002253878116664753,0.0007267699617080549,0.013313736441437223,3.023843750508562e-06,0.0363426278805428,0.040671989411701505,0.025390199430564194,0.098112093305479,0.04539048735436523,0.0026196608763212753,0.03143654336141919,0.028900350311479563,0.011509304971444935,0.006496895561027515,0.06393339433700214,0.06643009505626189,0.048063106251333226,0.01037571850058932
R_TP1_F,Temporal Pole,FGwei3,0.1326251222448602,0.08395257293359532,0.03701748849674209,0.11488391817145609,0.03701748849674209,0.059882784065278166,0.024656978110011597,0.0016077264728637758,0.0009041785195542258,0.10024239386740802,0.0,0.08171433211894878,0.029980229753634034,0.034028919690938395,0.015580950650249172,0.023261079209587004,0.03659475310014563,0.048100775032582005,0.02488794744046025,5.321808581168334e-07,0.009401588531714113,0.0004066252204578904,0.022600640845192952,0.0008438355077447956,0.0288085401967057,0.03701748849674209,0.12060629067971047,0.08448615100798117,0.0026244785732323903,0.038334796609479714,0.023337633644277843,0.007319929248027854,0.004294124517744444,0.10040641615788584,0.12567785459293615,0.1326251222448602,0.08627500172672936
R_TP2.1_A,Temporal Pole,d,0.2454784264592258,0.0309765598463136,0.007211303078560283,0.2454784264592258,0.007211303078560283,0.02062053025050582,0.0010109567330164704,0.008099186281640774,0.005711878676965151,0.0,0.0,0.101210688522128,0.00023931160453292592,0.010862663007174188,0.032875059515785,0.09243834869385863,0.025581593894441163,0.016789518100152778,0.0006160184913610851,0.006388027135386317,0.001135162506114858,0.008242310384631017,0.021143189686314467,0.15803166174025163,0.000688198724010488,0.007211303078560283,0.2402101739969612,0.07235795491700864,0.016451137729356195,0.0045413341490493486,0.00024117478315610283,0.0013784991772098363,0.002603009048441552,0.03908391133401214,0.034740676028551555,0.002145337687551356,0.05355958844441532
R_TP2.1_B,Temporal Pole,Coswei,0.1419735420202675,0.05614334713806382,0.02053966550797198,0.10291404449983572,0.02053966550797198,0.11960768773620796,0.02538147438665107,0.0015262636051496233,0.0012517667499415987,0.09576364725867839,0.0,0.1419735420202675,0.030936896209252805,0.01701818586293487,0.06698315050735909,0.14135703828355117,0.035218005027526075,0.053359468487056506,0.0259005953530254,0.0016967535076277609,1.1293659414872963e-06,0.005522402234198024,0.009446276955594501,0.08869360038880668,0.026906879026663583,0.02053966550797198,0.10550481647294263,0.10571692078852168,0.0039007747065526966,0.03022910707504621,0.026292550662124728,0.013726867395018555,0.010347752874969782,0.07001603512185271,0.07113313423852995,0.031588225360397945,0.00011108633970848069
R_TP2.1_C,Temporal Pole,Gwei,0.11256824069668274,0.09634601929948912,0.016358249842545202,0.07010950738416634,0.016358249842545202,0.01346649566585631,0.00014118165772174468,0.0002074387499683118,0.00022570207063962868,0.11256824069668274,0.0,0.09064140792512318,0.007288033692261141,0.01620749418322029,0.04548633522133293,0.05688113224770165,0.0004782806356206338,0.00046739814826178387,0.004529201694433135,0.00339677458549485,0.003108960502861988,0.05603019554144437,0.021640418893177804,0.05257088324785652,0.007226291050117087,0.01581048266324879,0.07226506928990611,0.05150991395077142,0.011206133567409203,0.01621858674802531,0.012019615215955346,0.0032536299946588983,0.0013921240070262164,0.0,0.05106700896954809,0.0048216015942322615,0.00775149028585675
R_TP2.1_D,Temporal Pole,Gwei,0.09241286730427066,0.07840627854076322,0.006661505843537021,0.037600211630934646,0.006661505843537021,0.021294047407100572,0.0035759477677607962,0.0007610806643107319,0.00048349066405280015,0.09241286730427066,0.0,0.06306732654946036,0.015121590684324693,0.005715764058062132,0.029700092902371012,0.023147767129159565,0.0004877992341556422,2.9496070704126365e-05,0.014562375584670682,0.0031361423672923786,4.80765693069584e-05,0.020005951678029623,0.002087838351132986,0.01595077807543273,0.015220080388145088,0.00715554359887794,0.03689675342538492,0.04732832258342068,0.005180261990184332,0.008485116674089044,0.008881358194883145,0.004911794393820839,0.003315591628862554,0.08267455214745068,0.07290416918437573,0.033464436016743815,0.0050813869625208384
R_TP2.2_A,Temporal Pole,Coswei,0.21751795662590526,0.10152538386219201,0.0018227403251636443,0.19688582691362047,0.0018227403251636443,0.07344208888186508,0.007516192046494525,0.0010209708635568711,0.0008481351198215278,0.13227927282130464,0.0,0.21751795662590526,0.010619527705188668,0.0011689791931955673,0.06826079263112327,0.09375055766422259,0.07774147949563451,0.02417869762598864,0.010481287363138598,0.0002820134443427213,7.551708575556877e-05,0.00010593304836151384,0.013155057311446136,0.1540606846443339,0.009352758768745032,0.0018227403251636443,0.19342487203450895,0.16924139971436597,4.656679052124815e-05,0.008168094623036967,0.011004551743345414,0.008966128773920215,0.007986700317906749,0.11364268370050236,0.11169130122944777,0.05125253035209137,0.001539625055625547
R_TP2.2_B,Temporal Pole,PLwei1,0.11905170448881233,0.06977523219489867,0.0335251784315414,0.01571077615822054,0.0335251784315414,0.11905170448881233,0.03852451818465471,0.0014497493637203646,0.0008242716597184012,0.07306511745518993,0.0,0.08739632514924615,0.06805881623628472,0.028220068987323835,0.062139841555344064,0.05027945952679399,0.08428430450606768,0.0052652660007663134,0.06962088791764133,0.01828228955720515,0.006175237029172037,0.019784300940454,0.000204022995746799,1.4443034733665141e-05,0.06371607750344113,0.033697286592216796,0.01994506431452917,0.06157907943151035,0.013307227900227125,0.04811462307912281,0.05695307151466866,0.04012153853053117,0.03261706378552164,0.0878451989878034,0.09538728173465391,0.05998196665939209,0.015574332156261562
R_TP2.2_C,Temporal Pole,d,0.1605741540979392,0.14261475924172795,0.012066393312799892,0.1605741540979392,0.012066393312799892,0.02496133992928123,0.0013664305773057315,0.0015491567821536182,0.0,0.16008065408498873,0.0,0.15104401937588227,0.009268695870276435,0.012161888718754708,0.030129841037502117,0.09548383539160549,0.035391434907112496,0.019067249886159054,0.011071738586990839,0.00507126843542678,0.004233221566170256,0.04635845924571352,0.011478365843045102,0.11042576310880806,0.008659790889690098,0.011580471829172687,0.1594368673116169,0.09595170462081438,0.008340368688321581,0.012999934978123007,0.011054274095702327,0.0037510923651425465,0.001757617885831753,0.12300282511966597,0.06846563997774338,0.006113333570301589,0.010249134190308217
R_TP2.2_D,Temporal Pole,Coswei,0.08991269058371615,0.07235960048336336,0.0002950293362339795,0.050218147252696924,0.0002950293362339794,0.006780017583163838,0.00022256615838010986,0.00034616150396859515,0.0004231405705212558,0.08396604792753051,0.0,0.08991269058371615,0.0031661253990923847,0.00023233258552440646,0.010438710179218871,0.018203085356014996,0.00037125231087099537,7.974984836074465e-05,0.003627816482645113,0.008996233868317008,0.00503012715002325,0.03773993663044164,0.011054135706156487,0.06120809809891111,0.003291499446017024,0.000313194422590266,0.047164808458535955,0.051038805379542806,0.0001273825182930919,0.0006383779681345376,0.0012190536442334525,0.0010341601349486446,0.0007147922207095123,0.06858928683285091,0.04930667415101593,0.0,0.0032910902858520968
R_TP3_A,Temporal Pole,d,0.20515265220991846,0.06982602387174267,0.020054853144347445,0.20515265220991846,0.020054853144347445,0.041814726936178874,0.0025179004805091156,0.00590229689333384,0.006305466242180655,0.10337195217581983,0.0,0.17097347284709946,0.005905829840517679,0.022268525729348693,0.023338834265547927,0.08145657741186058,0.07673290508169626,0.05523286956979358,0.006926530535752548,1.4821437403058176e-05,0.0006614067897517195,0.00451868994386814,0.038349207245431005,0.08873708581046039,0.005628894426592407,0.01744353086227694,0.1993501508034665,0.11942077924189415,0.016383307345321,0.018011820259667084,0.010038601647351307,0.002766336450857414,0.0014819749112103145,0.07507290766536302,0.06429376799364338,0.02425919137322662,2.7834817020051882e-05
R_TP3_B,Temporal Pole,Coswei,0.24381971694023252,0.11230692301599152,0.01679403364902523,0.22847084893714145,0.01679403364902523,0.09746200295128418,0.013379285656239547,0.00046065287304346915,0.0006615145206875912,0.1790944577778253,0.0,0.24381971694023252,0.020274521131997923,0.015404661201815611,0.0924970480070426,0.19425446340484812,0.07445550928733628,0.0578016634688232,0.02049602130798395,5.82084430096212e-08,0.001133020154663296,0.010160777951429811,0.04924641189129175,0.13062133442835877,0.01858527908159311,0.015167018089273523,0.22992557406468364,0.19515571363699744,0.007664467653648854,0.02274710691454615,0.019336640838716928,0.011541955742356688,0.00937497650808852,0.11891420535814626,0.0971317234716521,0.03724273995370581,0.0002901560677496353
R_TP3_C,Temporal Pole,NavplMS,0.16857809346019118,0.1041507841573183,0.009518522775407885,0.16738597130917396,0.009518522775407885,0.009658673702735225,7.604373358666018e-05,0.00347984740454299,0.003439876497459252,0.13542332527755152,0.0,0.11074113495708478,0.0008151428889555054,0.01107185139699777,0.011744689489063835,0.021311284489382114,0.051329244796183886,0.030551294267669907,0.0013191346300603988,0.0002588808116723665,0.0001763453453440919,0.04405297153218842,0.003971647488409014,0.11459055149783079,0.0006947030110243128,0.00830170158940694,0.16857809346019118,0.0835816885187567,0.006699508950659214,0.007505130003512073,0.0023692580475230245,4.463581041110711e-05,1.935814846747949e-05,0.08640189755318953,0.04187271201120664,0.002031714001163024,0.010553293862652802
R_TP3_D,Temporal Pole,d,0.16527232097433475,0.1262002299713774,0.01939241783749221,0.16527232097433475,0.01939241783749221,0.026458405024807185,0.0030408966176779084,0.001059865921174216,0.0011087731405302957,0.0,0.0,0.1331982084492443,0.017804136369185885,0.019208542567528353,0.015551315325023742,0.07092811904696264,0.042404863668840505,0.036480822356766404,0.01845540848024396,0.010116375023717254,0.011646806333325377,0.018790622850416917,0.0017945511818710349,0.12772217207766276,0.016620802428642084,0.018566687434881456,0.16372508871578906,0.10447869383614976,0.012974469349549086,0.021529358512193224,0.018468006402375642,0.008808015315546558,0.0059354273084597,0.11384742885485993,0.07186775869263438,0.012972211702521984,0.0020834136469277164
R_T1_A,Temporal body,FGwei3,0.21205483233328704,0.1239464575935835,0.03204336442779637,0.10136419961409708,0.032043364427796386,0.07524101385771673,0.03058150078576636,0.0010900683680371702,0.0005351072857346905,0.1507117487731327,0.0,0.12173327473187123,0.026765708628269467,0.03271601108778568,0.027740514175325658,0.012969052517803026,0.0423023872923255,0.09980608448129566,0.023902053894086037,0.0003751966204941373,0.01946096684064414,0.0123137191495832,0.046586957613008705,0.013440217540820294,0.025120753031037748,0.03203769223903383,0.10807933195133781,0.12348070739355449,0.036571398710863096,0.029829246820577106,0.01459037514887152,0.0015383589001122327,0.00017097232758384975,0.14892511777118825,0.19085441734032796,0.21205483233328704,0.15076075088727592
R_T1_B,Temporal body,FGwei2,0.2465508034639313,0.18798999045768439,0.023039929186741845,0.08620148734147524,0.023039929186741838,0.08787792596521155,0.03043985178483639,0.0011704816856470382,0.0005899266914642929,0.21641494028428995,0.0,0.16119401165747482,0.02141074316506628,0.022708237458844642,0.028760820911626073,0.03277996993318268,0.03165169446801967,0.07945779004326854,0.018421795506400798,1.2170299409378105e-05,0.011026254448126976,0.006065614689862957,0.033555447668075174,0.007562431625024248,0.02021275709289133,0.02312110754714304,0.09003144658687746,0.13068277826027774,0.024025605541976927,0.022462301889040446,0.012661580678527821,0.002941846508331514,0.001261516262563987,0.21355906596959065,0.2465508034639313,0.2322401154409547,0.14248209246538965
R_T1_C,Temporal body,FGwei2,0.27481808226119514,0.23155228399492386,0.01847313638362088,0.06528745983854388,0.01847313638362088,0.09869610384649335,0.02848715041472979,0.0008295038593116957,0.00038166955430979854,0.25752591915991774,0.0,0.1896838949897107,0.014543587717444214,0.018795992846224803,0.06729884757566253,0.03960025830782481,0.03073588516752221,0.07444733053432043,0.012677876770357033,0.0025477290427953526,0.0194003090479077,0.016562711566537484,0.038279067243861424,0.018440629183566756,0.013744488198620355,0.01855536753813775,0.06998409072895698,0.12828647256505865,0.02618243930903342,0.017047895170330608,0.008295972375295486,0.0009478335563015102,0.00013578296804120637,0.2542531639224981,0.27481808226119514,0.24196900578452923,0.149207341940774
R_T1_D,Temporal body,Gwei,0.2835548335730908,0.24727257460825341,0.014390233513211273,0.051159422849821064,0.014390233513211273,0.09967974149032452,0.02723830598741156,0.0007277905230662895,0.0003293444700028244,0.2835548335730908,0.0,0.19948128024854894,0.011587850787868576,0.01471279964126679,0.06398214757793604,0.06325910302995592,0.02299463688299218,0.06300566083384812,0.010109846218563897,0.003325894678404029,0.015709523351595044,0.013354299591605105,0.03374301800865151,0.021745967515579397,0.010804926185128152,0.014437353515493315,0.053855453555322744,0.120249469109234,0.021645648935757544,0.013285325852013329,0.006093459345116895,0.0005153447000719395,3.178428893108868e-05,0.2688981561808587,0.2805325065262524,0.23531286188707087,0.1433928308928712
R_T1_E,Temporal body,FGwei2,0.26283924419845484,0.21774244488186406,0.014883682955215456,0.06334507684463218,0.014883682955215456,0.12925403881254788,0.03742909536231401,0.0009654573107560163,0.00043253084576901264,0.2611324582688856,0.0,0.20527597204173526,0.01090750006663215,0.015643513537383788,0.0542552895597549,0.05786494324810585,0.038596427734499894,0.08431228152487158,0.00897716147765737,0.01171302262954451,0.03395177093636195,0.03457588529330324,0.06200484033202917,0.020375634906837223,0.010158023491940293,0.014982167280226487,0.06505365826499225,0.13348312467276055,0.030059841675758876,0.012622081593010134,0.004631634381013708,7.346648874985557e-05,9.227551253321038e-05,0.24466386057589898,0.26283924419845484,0.23355962391958507,0.1615094411171375
R_T1_F,Temporal body,FGwei3,0.2215888619635926,0.1565312287763229,0.04755602175495585,0.07969214345599866,0.04765352974342658,0.1744774091182971,0.053275282822813234,0.001369791825893428,0.0006130884296396859,0.18713643772959868,0.0,0.1689529257244638,0.03886062418492485,0.049285016571123295,0.0,0.10932310792586776,0.0437518823904134,0.11557334991376453,0.039094126899508516,0.00748930692490757,0.05587952499777074,0.07773295444723664,0.10715476261510407,0.008964069440262352,0.039614098204296636,0.04765352974342658,0.0829466652048829,0.14320433658867834,0.056764757847821375,0.0440325008542751,0.023427859073135847,0.0009553196826006293,0.0001816768633682005,0.17990305548263072,0.20799485580428345,0.2215888619635926,0.19702630243986513
R_T1_G,Temporal body,FGwei3,0.20042893925257196,0.11178324547490656,0.0294104045394769,0.03637939165209896,0.02986410418252869,0.15717411176495866,0.0467898113089768,0.002020659174924473,0.0010288078075910178,0.1371182186367758,0.0,0.13366880243702745,0.053190482828229024,0.029487947323736045,0.09854122035301915,0.10452310902989966,0.0036318104760254912,0.07686254277887497,0.07028334316251805,0.004540626238076496,0.05493652496362321,0.09150875206044078,0.10186335693117714,0.0017565209688679595,0.05799704740501459,0.02986410418252869,0.0433171819626778,0.12535090441955615,0.04669396968162572,0.031515199248480355,0.02509544611187224,0.0031942016235734934,3.067602812633052e-06,0.13480614425524512,0.1687174411124149,0.20042893925257196,0.18835931698313016
R_T2.1_A,Temporal body,Gwei,0.09491070992971262,0.07979192393801124,0.02892337150731766,0.05259588354814598,0.02892337150731766,0.03670637894381495,0.009930206738047604,0.0018306462899634385,0.001277840130650667,0.09491070992971262,0.0,0.0736530607133991,0.0355821300092308,0.026242767012638373,0.027807143166398023,0.029163477205665363,0.0037419819286872327,0.002291575124172036,0.03380545204179452,0.0059578565214886275,0.00011817360188414965,0.008343668729649452,8.540212126189779e-06,0.018214694018924282,0.035942005010944716,0.02993795470899099,0.05750341582533519,0.06496817697423414,0.020837019808851283,0.03253175954284341,0.03107594312273691,0.016257873004518822,0.010843297129129582,0.0,0.09116497079074357,0.06111245512237846,0.022031532825403766
R_T2.1_B,Temporal body,Gwei,0.09454719398325069,0.075955845761126,0.021607773512622344,0.04216219665381541,0.021607773512622344,0.03964145556405999,0.008817744581414804,0.0019132928558711715,0.001318176123790545,0.09454719398325069,0.0,0.07719287168124926,0.0374987833969109,0.019493048424114,0.037315145620143285,0.02811451950005835,0.006057881052028449,0.0033960925736961868,0.03926835316564713,0.0062465867637375395,7.39257652325576e-05,0.003491010722744993,0.00014325470490004203,0.025967635092179028,0.03788712917676389,0.022659858587166203,0.046558801850244434,0.06718971056013336,0.021535533354710916,0.025485555329065882,0.0260893001458446,0.014671338385528832,0.009749151258970287,0.08514257715445091,0.08604984777939416,0.059753497803695016,0.023217112397150685
R_T2.1_C,Temporal body,FGwei2,0.20065311536094355,0.12529703385406205,0.0459343422169673,0.07053894155607675,0.04639990174134588,0.10268053726347882,0.03205601923403144,0.0020390589501628957,0.001154946958320316,0.15292062478435695,0.0,0.16871353543556739,0.06078672292660378,0.04460989467015105,0.04867270074058416,0.06926034069441825,0.029411244356502077,0.04925600367410435,0.05340124049575629,0.0001853687461559755,0.024125779894608058,0.016260007324255588,0.04286336547982127,0.00023666673415940584,0.0633663018956412,0.04639990174134588,0.07911872150752769,0.1302370189219696,0.04842836750168788,0.04935441527046848,0.04061870648432669,0.01049248256034677,0.0030838340652589,0.1613629626297862,0.20065311536094355,0.19505430762964926,0.13383444088636984
R_T2.1_D,Temporal body,FGwei3,0.20684470562535956,0.15353180583442064,0.06900766014596547,0.10047324628193006,0.06900766014596547,0.15656766512131032,0.046279869913453266,0.0013031173970902614,0.0006162194977146384,0.18153442725993849,0.0,0.1621048838802623,0.08113272506597029,0.06951452438576472,0.08641483003540318,0.0764938767155203,0.07204734622837781,0.10388526262359123,0.0760951479857298,7.485290250852472e-05,0.049534751219845345,0.0414737280470117,0.0768338961306304,4.73959010736903e-05,0.08299905144350694,0.06899720508838945,0.1125137973970921,0.16788505455785607,0.09467186953177603,0.06988831593984528,0.04892542277811607,0.008252821538796409,0.0011826738954577277,0.17694341657311488,0.20126633884867418,0.20684470562535956,0.17704117785835194
R_T2.1_E,Temporal body,PLwei1,0.176893546201554,0.1256496666824047,0.07040905736195502,0.10069059037178263,0.07040905736195502,0.176893546201554,0.053969247381835235,0.0012862994335064945,0.0006133287848361148,0.15099028345039148,0.0,0.13205175111358206,0.09431431118413836,0.07086296165890414,0.11356036759088838,0.1665708116555835,0.0761971439498802,0.11472360788063814,0.11091274349564494,0.0001833589697708797,0.06752382858727023,0.07905117319097338,0.09266295670745886,0.005259279015467773,0.09676286059656455,0.07040288628824322,0.11292400554420923,0.17678041657900248,0.10136478298379692,0.07276391605701112,0.05205269238857253,0.007929628119845858,0.0007210730954104913,0.13981869988647957,0.15797232877646564,0.17535978576105477,0.16958603097507272
R_T2.1_F,Temporal body,FGwei4,0.17536276581243246,0.10314507286955032,0.04082186270455485,0.061264889947393486,0.04082186270455485,0.15756845572850436,0.050552504232612254,0.0013913316689628844,0.0,0.12320499826228028,0.0,0.11706170953958703,0.07065082463642011,0.0406273990686424,0.11624545463714421,0.1108179055497849,0.03399999166675198,0.09312057299132202,0.07729405063469955,0.0005090683103809757,0.053142861371867384,0.07978262017817257,0.08800771544398195,0.0012898119976861265,0.07258758624722,0.041014788708309206,0.07159311563404631,0.15106088847367605,0.06405064237718128,0.04335177062571735,0.03144053632214473,0.004785156731509017,0.00040654990078117163,0.11840144680258077,0.14363977023154306,0.1749086576440383,0.17536276581243246
R_T2.1_G,Temporal body,FGwei3,0.11202551353436704,0.08147193744037216,0.02594370955629657,0.05880392209022212,0.026486481129910568,0.0794289741483033,0.05295709887507698,0.0026718325055968017,0.0013593633059059424,0.08699359101062393,0.0,0.053602441846384845,0.016711999691761893,0.026088652342702672,0.0026617792511259507,0.03048058264348589,0.07216217000528527,0.02291617550074894,0.021194327719970006,0.0031541853553561736,0.003286418968776855,0.013742905322804077,0.030160943101991106,0.024299341946617228,0.01894727129957823,0.027053651918453787,0.0641131547502008,0.04413788103156091,0.02674918764001619,0.02431137635142587,0.01616453893435791,0.0027581159888585964,0.0005092703210411891,0.08988954009921402,0.10196719102198142,0.11202551353436704,0.10879049645550726
R_T2.2_A,Temporal body,Coswei,0.07237774589586761,0.06630774377953859,0.014409010284063772,0.028412611646686587,0.014754482318971737,0.028143725468206506,0.0033010789733017385,0.0012153088263480607,0.0008714363575200143,0.07066905833767273,0.0,0.07237774589586761,0.01613200409626821,0.012943651868047556,0.038472946385467076,0.03451092515245736,0.0006967682503129784,0.002178755596907064,0.011325713581328715,0.004529515490564148,0.00017781962034535957,0.01464071408148071,0.004566814464845842,0.029733822938485786,0.016432853494631534,0.014754482318971737,0.029669695244267075,0.05109154817154274,0.007884978635563296,0.016299606423844152,0.01851714705158168,0.012616865649554146,0.008378579291241417,0.07171686699082302,0.06851674379172575,0.033740839347798805,0.002519208942104445
R_T2.2_B,Temporal body,Gwei,0.05940528037575381,0.05600215597733736,0.00902118312465621,0.012967693088816332,0.00902118312465621,0.022299573779864433,0.003539773106516088,0.0013673420663858717,0.0009604401518612426,0.05940528037575381,0.0,0.050311748381176684,0.018491698880208227,0.007420255003397475,0.041424508098597726,0.03187984569688065,0.00035532841441602393,0.0013304485450815365,0.01535642575843079,0.01068885187952151,0.0011713037979095052,0.01381120839756095,0.007317445743256111,0.028283400027667237,0.018807718770145174,0.009343812003748819,0.013233026148975344,0.04077972044842906,0.004955162293693843,0.011338746872078078,0.014951180146498613,0.01255986201036715,0.009296556088181683,0.05538707439699298,0.04591694166003626,0.019382494445176993,0.0013448114143945187
