sc_diff1,sc_diff2
-0.0008394980635955646,0.0005216621749198997
-0.0008577224988300506,0.0005649998458407724
-0.0006858686007998505,0.0005250138142998395
-0.000746489781407591,7.867895107323184e-05
-0.0008085824989900376,0.0003498117900690587
-0.00154283690291192,0.00019624077953547798
-0.0013982380773197615,0.00011019188542541164
-0.0012629139094975036,6.643649467273463e-05
-0.001688112307766481,0.0002726492095817387
-0.0015648600005475665,0.0002406665881517042
-0.0010457289481439886,-0.0001345707134371941
-0.0018978297895173655,0.00046431332269374797
-0.0017749600523980396,0.000420047574462517
-0.0015449442125318787,0.0003404166101049638
-0.0018305401606962942,0.0005241004882745128
-0.0017082027868721324,0.0004883677673145218
-0.0015137815633486564,0.0004128755313792822
-0.001374089666632287,0.0003921023385990676
-0.0015407539617736813,0.00038705141495533617
-0.0015075098869521064,0.0004817790852204511
-0.0014153678837215866,0.0005430088376815464
-0.0013662417138672687,0.0005557124078851567
-0.0001065168557897812,-0.0013121752930881636
-7.626411087575774e-05,-0.0009486817828858009
-0.00044675012345563926,9.147142707580783e-05
