fc_diff1,fc_diff2
0.0016251483640954028,-0.000844448822951637
0.0013751341352250981,-0.00046833637527513516
0.0002720459235746388,-0.00036158903053230156
-0.0008542943412522016,-0.0002165727202326562
-0.00047989155702595366,-0.0003272623484886809
-0.0010273979574466066,-0.00016359566097528315
-0.0010651457664704385,-0.000251115108981056
-0.0009925949062408281,-3.543991774517361e-05
-0.0008178186306086704,0.00021998572356294056
-0.0008059951722628685,9.414380427903467e-06
-0.0008900156308049354,6.98921724509823e-05
-0.0007577757075547234,0.00028815620846985967
-0.00047099182477830943,-0.0004115155026169519
-0.0005254226771856976,-0.0002574512146954398
0.0004275616442073624,-0.0004531747993004999
9.175555749586511e-05,-0.00028687701550732334
-0.00047730637976565527,-0.0006275860387271958
0.0008290453981175126,-0.0015101046646033873
0.0007162573171656713,-0.0015565606453038713
0.00014478090491020968,-0.0013361599417192431
0.0009822136477224686,-0.0013764549527814254
0.0011149537616740599,-0.0013297157634713968
0.000618662184661523,-0.0016318500049646745
0.0010979133402202708,-0.0014976972079596904
0.0010386168543945965,-0.0013666199555095319
0.0007540912987794181,-0.0013722025029644087
0.0003752791662215441,-0.0016053638945623659
0.0013297402791129964,-0.0008961117370797574
0.0009176158882820147,-0.0010058198340001157
0.0004258647411081819,-0.0013095970534729062
0.0004866599624992348,-0.001572470926971189
-0.0007191358350725069,-0.0009608963701148219
-0.0005646881830547358,-0.0002802428494881759
-0.0007986951559962994,-7.897285760719877e-05
